model,tokenizer,genre,sample_id,song_key,tsne1,tsne2
MusicBERT-large,Octuple,rock,0dd926152f0fdc4178915a226867d065.mid,rock/0dd926152f0fdc4178915a226867d065.mid,-2.104539155960083,42.312808990478516
MusicBERT-large,REMI,rock,0dd926152f0fdc4178915a226867d065.mid,rock/0dd926152f0fdc4178915a226867d065.mid,-7.678344249725342,-0.672607421875
MusicBERT-large,TSD,rock,0dd926152f0fdc4178915a226867d065.mid,rock/0dd926152f0fdc4178915a226867d065.mid,19.758590698242188,-2.1450350284576416
MusicBERT-large,MIDI-Like,rock,0e377b01243c1e16984dca974577af8a.mid,rock/0e377b01243c1e16984dca974577af8a.mid,2.8893048763275146,-23.658153533935547
MusicBERT-large,Octuple,rock,0e377b01243c1e16984dca974577af8a.mid,rock/0e377b01243c1e16984dca974577af8a.mid,4.430476188659668,35.670738220214844
MusicBERT-large,REMI,rock,0e377b01243c1e16984dca974577af8a.mid,rock/0e377b01243c1e16984dca974577af8a.mid,-8.741832733154297,-4.452902793884277
MusicBERT-large,TSD,rock,0e377b01243c1e16984dca974577af8a.mid,rock/0e377b01243c1e16984dca974577af8a.mid,16.028675079345703,-0.9380016922950745
MusicBERT-large,MIDI-Like,rock,0ed68d986ba7a29fab2c765b2baced35.mid,rock/0ed68d986ba7a29fab2c765b2baced35.mid,2.152982473373413,-32.97845458984375
MusicBERT-large,Octuple,rock,0ed68d986ba7a29fab2c765b2baced35.mid,rock/0ed68d986ba7a29fab2c765b2baced35.mid,7.028940677642822,22.40009307861328
MusicBERT-large,REMI,rock,0ed68d986ba7a29fab2c765b2baced35.mid,rock/0ed68d986ba7a29fab2c765b2baced35.mid,-10.678008079528809,1.426131248474121
MusicBERT-large,TSD,rock,0ed68d986ba7a29fab2c765b2baced35.mid,rock/0ed68d986ba7a29fab2c765b2baced35.mid,23.93137550354004,-5.894770622253418
MusicBERT-large,MIDI-Like,rock,0faa2f1b7ac65fe492552985ddcea1e6.mid,rock/0faa2f1b7ac65fe492552985ddcea1e6.mid,2.8382420539855957,-24.574596405029297
MusicBERT-large,Octuple,rock,0faa2f1b7ac65fe492552985ddcea1e6.mid,rock/0faa2f1b7ac65fe492552985ddcea1e6.mid,-1.937989354133606,36.14752197265625
MusicBERT-large,REMI,rock,0faa2f1b7ac65fe492552985ddcea1e6.mid,rock/0faa2f1b7ac65fe492552985ddcea1e6.mid,2.7548768520355225,1.2758787870407104
MusicBERT-large,TSD,rock,0faa2f1b7ac65fe492552985ddcea1e6.mid,rock/0faa2f1b7ac65fe492552985ddcea1e6.mid,16.012218475341797,0.9863159656524658
MusicBERT-large,MIDI-Like,rock,1048c8dc1187591ba42ba1aa72b0656f.mid,rock/1048c8dc1187591ba42ba1aa72b0656f.mid,-8.80693531036377,-23.794919967651367
MusicBERT-large,Octuple,rock,1048c8dc1187591ba42ba1aa72b0656f.mid,rock/1048c8dc1187591ba42ba1aa72b0656f.mid,-1.0128635168075562,25.16366195678711
MusicBERT-large,REMI,rock,1048c8dc1187591ba42ba1aa72b0656f.mid,rock/1048c8dc1187591ba42ba1aa72b0656f.mid,-1.4479378461837769,1.7532392740249634
MusicBERT-large,TSD,rock,1048c8dc1187591ba42ba1aa72b0656f.mid,rock/1048c8dc1187591ba42ba1aa72b0656f.mid,33.491397857666016,-5.9961090087890625
MusicBERT-large,MIDI-Like,rock,10729d1c87ad0a7dbaaef0976c5d2bf8.mid,rock/10729d1c87ad0a7dbaaef0976c5d2bf8.mid,-5.620211124420166,-25.981666564941406
MusicBERT-large,Octuple,rock,10729d1c87ad0a7dbaaef0976c5d2bf8.mid,rock/10729d1c87ad0a7dbaaef0976c5d2bf8.mid,-1.5265952348709106,31.2640380859375
MusicBERT-large,REMI,rock,10729d1c87ad0a7dbaaef0976c5d2bf8.mid,rock/10729d1c87ad0a7dbaaef0976c5d2bf8.mid,-3.785055637359619,-3.8554799556732178
MusicBERT-large,TSD,rock,10729d1c87ad0a7dbaaef0976c5d2bf8.mid,rock/10729d1c87ad0a7dbaaef0976c5d2bf8.mid,30.913362503051758,2.106987237930298
MusicBERT-large,MIDI-Like,rock,107771d633eb09307a85414af1d5d014.mid,rock/107771d633eb09307a85414af1d5d014.mid,-6.184981346130371,-26.431682586669922
MusicBERT-large,Octuple,rock,107771d633eb09307a85414af1d5d014.mid,rock/107771d633eb09307a85414af1d5d014.mid,-3.6954541206359863,40.51583480834961
MusicBERT-large,REMI,rock,107771d633eb09307a85414af1d5d014.mid,rock/107771d633eb09307a85414af1d5d014.mid,-6.611043930053711,-3.156615734100342
MusicBERT-large,TSD,rock,107771d633eb09307a85414af1d5d014.mid,rock/107771d633eb09307a85414af1d5d014.mid,30.649097442626953,1.0506151914596558
MusicBERT-large,MIDI-Like,rock,10a56fdc3eb89896631639b0bb1dba5a.mid,rock/10a56fdc3eb89896631639b0bb1dba5a.mid,4.284487724304199,-28.926733016967773
MusicBERT-large,Octuple,rock,10a56fdc3eb89896631639b0bb1dba5a.mid,rock/10a56fdc3eb89896631639b0bb1dba5a.mid,-5.707582950592041,40.661956787109375
MusicBERT-large,REMI,rock,10a56fdc3eb89896631639b0bb1dba5a.mid,rock/10a56fdc3eb89896631639b0bb1dba5a.mid,-4.230013847351074,2.712357759475708
MusicBERT-large,TSD,rock,10a56fdc3eb89896631639b0bb1dba5a.mid,rock/10a56fdc3eb89896631639b0bb1dba5a.mid,25.816425323486328,-7.25092077255249
MusicBERT-large,MIDI-Like,rock,10b8d49302ccaa271ac8e6e4f8f5417e.mid,rock/10b8d49302ccaa271ac8e6e4f8f5417e.mid,-2.343928575515747,-30.267927169799805
MusicBERT-large,Octuple,rock,10b8d49302ccaa271ac8e6e4f8f5417e.mid,rock/10b8d49302ccaa271ac8e6e4f8f5417e.mid,-5.566662788391113,25.22101402282715
MusicBERT-large,REMI,rock,10b8d49302ccaa271ac8e6e4f8f5417e.mid,rock/10b8d49302ccaa271ac8e6e4f8f5417e.mid,-4.834483623504639,-4.478286266326904
MusicBERT-large,TSD,rock,10b8d49302ccaa271ac8e6e4f8f5417e.mid,rock/10b8d49302ccaa271ac8e6e4f8f5417e.mid,24.046707153320312,-3.0151381492614746
MusicBERT-large,MIDI-Like,rock,10d53c665d124b56ae3a5926d1ed080a.mid,rock/10d53c665d124b56ae3a5926d1ed080a.mid,-7.522897720336914,-24.833091735839844
MusicBERT-large,Octuple,rock,10d53c665d124b56ae3a5926d1ed080a.mid,rock/10d53c665d124b56ae3a5926d1ed080a.mid,-4.368105888366699,30.953344345092773
MusicBERT-large,REMI,rock,10d53c665d124b56ae3a5926d1ed080a.mid,rock/10d53c665d124b56ae3a5926d1ed080a.mid,-2.1130013465881348,-0.2739208936691284
MusicBERT-large,TSD,rock,10d53c665d124b56ae3a5926d1ed080a.mid,rock/10d53c665d124b56ae3a5926d1ed080a.mid,31.867496490478516,-2.8845620155334473
MusicBERT-large,MIDI-Like,rock,114762d9464d177f236dbe786c28503f.mid,rock/114762d9464d177f236dbe786c28503f.mid,1.7884047031402588,-25.01078224182129
MusicBERT-large,Octuple,rock,114762d9464d177f236dbe786c28503f.mid,rock/114762d9464d177f236dbe786c28503f.mid,3.0692007541656494,41.21737289428711
MusicBERT-large,REMI,rock,114762d9464d177f236dbe786c28503f.mid,rock/114762d9464d177f236dbe786c28503f.mid,-7.9537672996521,0.6031793355941772
MusicBERT-large,TSD,rock,114762d9464d177f236dbe786c28503f.mid,rock/114762d9464d177f236dbe786c28503f.mid,28.005247116088867,7.608077526092529
MusicBERT-large,MIDI-Like,rock,11d51c499344bbba78b9d99836604f55.mid,rock/11d51c499344bbba78b9d99836604f55.mid,0.5457591414451599,-37.10918045043945
MusicBERT-large,Octuple,rock,11d51c499344bbba78b9d99836604f55.mid,rock/11d51c499344bbba78b9d99836604f55.mid,-6.088375568389893,29.606958389282227
MusicBERT-large,REMI,rock,11d51c499344bbba78b9d99836604f55.mid,rock/11d51c499344bbba78b9d99836604f55.mid,-8.357221603393555,2.6870651245117188
MusicBERT-large,TSD,rock,11d51c499344bbba78b9d99836604f55.mid,rock/11d51c499344bbba78b9d99836604f55.mid,22.467374801635742,-0.44938722252845764
MusicBERT-large,MIDI-Like,rock,120e05030704ab38897093e62d6bceca.mid,rock/120e05030704ab38897093e62d6bceca.mid,-7.684473514556885,-23.818973541259766
MusicBERT-large,Octuple,rock,120e05030704ab38897093e62d6bceca.mid,rock/120e05030704ab38897093e62d6bceca.mid,9.632743835449219,23.90534019470215
MusicBERT-large,REMI,rock,120e05030704ab38897093e62d6bceca.mid,rock/120e05030704ab38897093e62d6bceca.mid,-0.43267521262168884,4.646086692810059
MusicBERT-large,TSD,rock,120e05030704ab38897093e62d6bceca.mid,rock/120e05030704ab38897093e62d6bceca.mid,32.015506744384766,-2.7446954250335693
MusicBERT-large,MIDI-Like,rock,122a2a851bdba4f1984a94549b5e124f.mid,rock/122a2a851bdba4f1984a94549b5e124f.mid,-10.692277908325195,-23.084003448486328
MusicBERT-large,Octuple,rock,122a2a851bdba4f1984a94549b5e124f.mid,rock/122a2a851bdba4f1984a94549b5e124f.mid,-2.9125418663024902,39.42400360107422
MusicBERT-large,REMI,rock,122a2a851bdba4f1984a94549b5e124f.mid,rock/122a2a851bdba4f1984a94549b5e124f.mid,-2.544220209121704,5.401836395263672
MusicBERT-large,TSD,rock,122a2a851bdba4f1984a94549b5e124f.mid,rock/122a2a851bdba4f1984a94549b5e124f.mid,36.612510681152344,-0.10870129615068436
MusicBERT-large,MIDI-Like,rock,124aad9ea521baae6fa02551311d865e.mid,rock/124aad9ea521baae6fa02551311d865e.mid,-0.000983817270025611,-34.81544876098633
MusicBERT-large,Octuple,rock,124aad9ea521baae6fa02551311d865e.mid,rock/124aad9ea521baae6fa02551311d865e.mid,-8.175100326538086,25.993959426879883
MusicBERT-large,REMI,rock,124aad9ea521baae6fa02551311d865e.mid,rock/124aad9ea521baae6fa02551311d865e.mid,-6.5145487785339355,-2.805685043334961
MusicBERT-large,TSD,rock,124aad9ea521baae6fa02551311d865e.mid,rock/124aad9ea521baae6fa02551311d865e.mid,25.003190994262695,0.5778492093086243
MusicBERT-large,MIDI-Like,rock,12564323228f36182c7e59db24ea5fb8.mid,rock/12564323228f36182c7e59db24ea5fb8.mid,5.185920715332031,-38.52527618408203
MusicBERT-large,Octuple,rock,12564323228f36182c7e59db24ea5fb8.mid,rock/12564323228f36182c7e59db24ea5fb8.mid,5.885181427001953,30.39228057861328
MusicBERT-large,REMI,rock,12564323228f36182c7e59db24ea5fb8.mid,rock/12564323228f36182c7e59db24ea5fb8.mid,0.1851700097322464,-1.0364508628845215
MusicBERT-large,TSD,rock,12564323228f36182c7e59db24ea5fb8.mid,rock/12564323228f36182c7e59db24ea5fb8.mid,21.744976043701172,-2.2870168685913086
MusicBERT-large,MIDI-Like,rock,12ddc6c2987eab883e6572f9723a2d29.mid,rock/12ddc6c2987eab883e6572f9723a2d29.mid,-7.531517505645752,-34.362831115722656
MusicBERT-large,Octuple,rock,12ddc6c2987eab883e6572f9723a2d29.mid,rock/12ddc6c2987eab883e6572f9723a2d29.mid,-1.1789544820785522,41.5339469909668
MusicBERT-large,REMI,rock,12ddc6c2987eab883e6572f9723a2d29.mid,rock/12ddc6c2987eab883e6572f9723a2d29.mid,3.009554624557495,-0.32104718685150146
MusicBERT-large,TSD,rock,12ddc6c2987eab883e6572f9723a2d29.mid,rock/12ddc6c2987eab883e6572f9723a2d29.mid,16.80495834350586,4.228414535522461
MusicBERT-large,MIDI-Like,rock,130ca886d247086a40126a1b245a64e7.mid,rock/130ca886d247086a40126a1b245a64e7.mid,2.8742761611938477,-24.36896324157715
MusicBERT-large,Octuple,rock,130ca886d247086a40126a1b245a64e7.mid,rock/130ca886d247086a40126a1b245a64e7.mid,-2.218351125717163,38.30353927612305
MusicBERT-large,REMI,rock,130ca886d247086a40126a1b245a64e7.mid,rock/130ca886d247086a40126a1b245a64e7.mid,-2.8007359504699707,-0.5031835436820984
MusicBERT-large,TSD,rock,130ca886d247086a40126a1b245a64e7.mid,rock/130ca886d247086a40126a1b245a64e7.mid,16.370820999145508,-0.6087667942047119
MusicBERT-large,MIDI-Like,rock,1347136e26c6e9cefbfe8ab106a4a933.mid,rock/1347136e26c6e9cefbfe8ab106a4a933.mid,3.280484914779663,-25.957651138305664
MusicBERT-large,Octuple,rock,1347136e26c6e9cefbfe8ab106a4a933.mid,rock/1347136e26c6e9cefbfe8ab106a4a933.mid,-1.7768529653549194,38.076515197753906
MusicBERT-large,REMI,rock,1347136e26c6e9cefbfe8ab106a4a933.mid,rock/1347136e26c6e9cefbfe8ab106a4a933.mid,-2.5572636127471924,-1.2487363815307617
MusicBERT-large,TSD,rock,1347136e26c6e9cefbfe8ab106a4a933.mid,rock/1347136e26c6e9cefbfe8ab106a4a933.mid,16.576030731201172,-1.5521162748336792
MusicBERT-large,MIDI-Like,rock,137a58119f44f496a0a88e6783eab555.mid,rock/137a58119f44f496a0a88e6783eab555.mid,-10.673938751220703,-22.19259262084961
MusicBERT-large,Octuple,rock,137a58119f44f496a0a88e6783eab555.mid,rock/137a58119f44f496a0a88e6783eab555.mid,-0.28692248463630676,25.341304779052734
MusicBERT-large,REMI,rock,137a58119f44f496a0a88e6783eab555.mid,rock/137a58119f44f496a0a88e6783eab555.mid,-1.88201105594635,-3.1374199390411377
MusicBERT-large,TSD,rock,137a58119f44f496a0a88e6783eab555.mid,rock/137a58119f44f496a0a88e6783eab555.mid,33.48359680175781,-3.6745686531066895
MusicBERT-large,MIDI-Like,rock,13bba6d52efba6bf0658dc166d17a90d.mid,rock/13bba6d52efba6bf0658dc166d17a90d.mid,5.501086711883545,-32.9625358581543
MusicBERT-large,Octuple,rock,13bba6d52efba6bf0658dc166d17a90d.mid,rock/13bba6d52efba6bf0658dc166d17a90d.mid,-4.916028022766113,30.693410873413086
MusicBERT-large,REMI,rock,13bba6d52efba6bf0658dc166d17a90d.mid,rock/13bba6d52efba6bf0658dc166d17a90d.mid,-2.9779276847839355,-1.7979243993759155
MusicBERT-large,TSD,rock,13bba6d52efba6bf0658dc166d17a90d.mid,rock/13bba6d52efba6bf0658dc166d17a90d.mid,33.89013671875,1.4460171461105347
MusicBERT-large,MIDI-Like,rock,13fcc4e3e1862f49a388e6b906092bac.mid,rock/13fcc4e3e1862f49a388e6b906092bac.mid,1.7294970750808716,-31.641159057617188
MusicBERT-large,Octuple,rock,13fcc4e3e1862f49a388e6b906092bac.mid,rock/13fcc4e3e1862f49a388e6b906092bac.mid,6.398736476898193,34.02594757080078
MusicBERT-large,REMI,rock,13fcc4e3e1862f49a388e6b906092bac.mid,rock/13fcc4e3e1862f49a388e6b906092bac.mid,-2.385096311569214,0.9454707503318787
MusicBERT-large,TSD,rock,13fcc4e3e1862f49a388e6b906092bac.mid,rock/13fcc4e3e1862f49a388e6b906092bac.mid,28.00449562072754,-3.7131378650665283
MusicBERT-large,MIDI-Like,rock,14124a4b3a3fa840d4ba37f5294e4dc4.mid,rock/14124a4b3a3fa840d4ba37f5294e4dc4.mid,-3.428175210952759,-25.072891235351562
MusicBERT-large,Octuple,rock,14124a4b3a3fa840d4ba37f5294e4dc4.mid,rock/14124a4b3a3fa840d4ba37f5294e4dc4.mid,-7.891510963439941,32.858882904052734
MusicBERT-large,REMI,rock,14124a4b3a3fa840d4ba37f5294e4dc4.mid,rock/14124a4b3a3fa840d4ba37f5294e4dc4.mid,-3.084749698638916,2.635643720626831
MusicBERT-large,TSD,rock,14124a4b3a3fa840d4ba37f5294e4dc4.mid,rock/14124a4b3a3fa840d4ba37f5294e4dc4.mid,33.356201171875,2.0409538745880127
MusicBERT-large,MIDI-Like,rock,1419cc82b48db922bca1f0debaf969b4.mid,rock/1419cc82b48db922bca1f0debaf969b4.mid,-8.262219429016113,-24.6447696685791
MusicBERT-large,Octuple,rock,1419cc82b48db922bca1f0debaf969b4.mid,rock/1419cc82b48db922bca1f0debaf969b4.mid,2.7150752544403076,40.99229049682617
MusicBERT-large,REMI,rock,1419cc82b48db922bca1f0debaf969b4.mid,rock/1419cc82b48db922bca1f0debaf969b4.mid,-3.8419923782348633,-0.4445306360721588
MusicBERT-large,TSD,rock,1419cc82b48db922bca1f0debaf969b4.mid,rock/1419cc82b48db922bca1f0debaf969b4.mid,32.08504104614258,-4.463761806488037
MusicBERT-large,MIDI-Like,rock,1455cfbb188cace9559696ba5733494c.mid,rock/1455cfbb188cace9559696ba5733494c.mid,-4.402733325958252,-27.00103187561035
MusicBERT-large,Octuple,rock,1455cfbb188cace9559696ba5733494c.mid,rock/1455cfbb188cace9559696ba5733494c.mid,-2.9913864135742188,34.344234466552734
MusicBERT-large,REMI,rock,1455cfbb188cace9559696ba5733494c.mid,rock/1455cfbb188cace9559696ba5733494c.mid,1.0266168117523193,0.45466285943984985
MusicBERT-large,TSD,rock,1455cfbb188cace9559696ba5733494c.mid,rock/1455cfbb188cace9559696ba5733494c.mid,31.513137817382812,1.1544145345687866
MusicBERT-large,MIDI-Like,rock,149da7a6054f38bdc1e48a4f292c1b50.mid,rock/149da7a6054f38bdc1e48a4f292c1b50.mid,-7.294232368469238,-35.047874450683594
MusicBERT-large,Octuple,rock,149da7a6054f38bdc1e48a4f292c1b50.mid,rock/149da7a6054f38bdc1e48a4f292c1b50.mid,2.0939104557037354,30.166614532470703
MusicBERT-large,REMI,rock,149da7a6054f38bdc1e48a4f292c1b50.mid,rock/149da7a6054f38bdc1e48a4f292c1b50.mid,-7.197262763977051,-3.3723816871643066
MusicBERT-large,TSD,rock,149da7a6054f38bdc1e48a4f292c1b50.mid,rock/149da7a6054f38bdc1e48a4f292c1b50.mid,17.077768325805664,4.245934963226318
MusicBERT-large,MIDI-Like,rock,14abcb3f0bdef692151d82d4769e6b52.mid,rock/14abcb3f0bdef692151d82d4769e6b52.mid,-6.2161970138549805,-23.924177169799805
MusicBERT-large,Octuple,rock,14abcb3f0bdef692151d82d4769e6b52.mid,rock/14abcb3f0bdef692151d82d4769e6b52.mid,-1.038591980934143,39.821922302246094
MusicBERT-large,REMI,rock,14abcb3f0bdef692151d82d4769e6b52.mid,rock/14abcb3f0bdef692151d82d4769e6b52.mid,-0.5168203711509705,4.016729831695557
MusicBERT-large,TSD,rock,14abcb3f0bdef692151d82d4769e6b52.mid,rock/14abcb3f0bdef692151d82d4769e6b52.mid,32.12614059448242,-0.9178321361541748
MusicBERT-large,MIDI-Like,rock,14e2c940c008db586812c120200e66a0.mid,rock/14e2c940c008db586812c120200e66a0.mid,-8.412739753723145,-23.405784606933594
MusicBERT-large,Octuple,rock,14e2c940c008db586812c120200e66a0.mid,rock/14e2c940c008db586812c120200e66a0.mid,5.030573844909668,30.51179313659668
MusicBERT-large,REMI,rock,14e2c940c008db586812c120200e66a0.mid,rock/14e2c940c008db586812c120200e66a0.mid,-0.7557951807975769,0.4008272886276245
MusicBERT-large,TSD,rock,14e2c940c008db586812c120200e66a0.mid,rock/14e2c940c008db586812c120200e66a0.mid,35.96062088012695,0.8588319420814514
MusicBERT-large,MIDI-Like,rock,153d80dc9189a8ab7d0810619d4e381e.mid,rock/153d80dc9189a8ab7d0810619d4e381e.mid,1.5932722091674805,-37.20277404785156
MusicBERT-large,Octuple,rock,153d80dc9189a8ab7d0810619d4e381e.mid,rock/153d80dc9189a8ab7d0810619d4e381e.mid,-1.8241373300552368,31.37946319580078
MusicBERT-large,REMI,rock,153d80dc9189a8ab7d0810619d4e381e.mid,rock/153d80dc9189a8ab7d0810619d4e381e.mid,-2.9342217445373535,-4.0330915451049805
MusicBERT-large,TSD,rock,153d80dc9189a8ab7d0810619d4e381e.mid,rock/153d80dc9189a8ab7d0810619d4e381e.mid,20.56912612915039,-0.9359778761863708
MusicBERT-large,MIDI-Like,rock,1543bd77eb886c68f11354375e33a7dd.mid,rock/1543bd77eb886c68f11354375e33a7dd.mid,-2.099071741104126,-35.37424850463867
MusicBERT-large,Octuple,rock,1543bd77eb886c68f11354375e33a7dd.mid,rock/1543bd77eb886c68f11354375e33a7dd.mid,-8.69217300415039,29.593446731567383
MusicBERT-large,REMI,rock,1543bd77eb886c68f11354375e33a7dd.mid,rock/1543bd77eb886c68f11354375e33a7dd.mid,0.12509937584400177,2.997779607772827
MusicBERT-large,TSD,rock,1543bd77eb886c68f11354375e33a7dd.mid,rock/1543bd77eb886c68f11354375e33a7dd.mid,20.341005325317383,-5.607962131500244
MusicBERT-large,MIDI-Like,rock,1563a3ae766502feaa04141ca91b8de3.mid,rock/1563a3ae766502feaa04141ca91b8de3.mid,0.839076042175293,-24.555931091308594
MusicBERT-large,Octuple,rock,1563a3ae766502feaa04141ca91b8de3.mid,rock/1563a3ae766502feaa04141ca91b8de3.mid,-3.7023119926452637,36.31755447387695
MusicBERT-large,REMI,rock,1563a3ae766502feaa04141ca91b8de3.mid,rock/1563a3ae766502feaa04141ca91b8de3.mid,-6.013350486755371,0.8667082190513611
MusicBERT-large,TSD,rock,1563a3ae766502feaa04141ca91b8de3.mid,rock/1563a3ae766502feaa04141ca91b8de3.mid,16.591753005981445,-1.9917923212051392
MusicBERT-large,MIDI-Like,rock,15b9785b3ec774c99f023a769ae8e21a.mid,rock/15b9785b3ec774c99f023a769ae8e21a.mid,4.987430572509766,-35.584842681884766
MusicBERT-large,Octuple,rock,15b9785b3ec774c99f023a769ae8e21a.mid,rock/15b9785b3ec774c99f023a769ae8e21a.mid,-11.021512985229492,24.840328216552734
MusicBERT-large,REMI,rock,15b9785b3ec774c99f023a769ae8e21a.mid,rock/15b9785b3ec774c99f023a769ae8e21a.mid,-3.4901998043060303,-5.102185249328613
MusicBERT-large,TSD,rock,15b9785b3ec774c99f023a769ae8e21a.mid,rock/15b9785b3ec774c99f023a769ae8e21a.mid,21.30251693725586,0.06296976655721664
MusicBERT-large,MIDI-Like,rock,15c5a0c00c7e9f62b6681bf110da7950.mid,rock/15c5a0c00c7e9f62b6681bf110da7950.mid,-11.024214744567871,-24.58089828491211
MusicBERT-large,Octuple,rock,15c5a0c00c7e9f62b6681bf110da7950.mid,rock/15c5a0c00c7e9f62b6681bf110da7950.mid,-4.585832595825195,40.0538215637207
MusicBERT-large,REMI,rock,15c5a0c00c7e9f62b6681bf110da7950.mid,rock/15c5a0c00c7e9f62b6681bf110da7950.mid,-10.545495986938477,0.45113006234169006
MusicBERT-large,TSD,rock,15c5a0c00c7e9f62b6681bf110da7950.mid,rock/15c5a0c00c7e9f62b6681bf110da7950.mid,29.37150764465332,3.660953998565674
MusicBERT-large,MIDI-Like,rock,15cc0467283b77dd89c9f2a34931becb.mid,rock/15cc0467283b77dd89c9f2a34931becb.mid,-7.942359924316406,-27.109020233154297
MusicBERT-large,Octuple,rock,15cc0467283b77dd89c9f2a34931becb.mid,rock/15cc0467283b77dd89c9f2a34931becb.mid,-2.5946176052093506,40.83124542236328
MusicBERT-large,REMI,rock,15cc0467283b77dd89c9f2a34931becb.mid,rock/15cc0467283b77dd89c9f2a34931becb.mid,-6.295548915863037,1.548414707183838
MusicBERT-large,TSD,rock,15cc0467283b77dd89c9f2a34931becb.mid,rock/15cc0467283b77dd89c9f2a34931becb.mid,31.020780563354492,-1.0846275091171265
MusicBERT-large,MIDI-Like,rock,15e20406d3a5e0e993e378dd331b43d5.mid,rock/15e20406d3a5e0e993e378dd331b43d5.mid,-1.6026095151901245,-28.91499900817871
MusicBERT-large,Octuple,rock,15e20406d3a5e0e993e378dd331b43d5.mid,rock/15e20406d3a5e0e993e378dd331b43d5.mid,-2.6197757720947266,43.09542465209961
MusicBERT-large,REMI,rock,15e20406d3a5e0e993e378dd331b43d5.mid,rock/15e20406d3a5e0e993e378dd331b43d5.mid,1.0187302827835083,4.352597236633301
MusicBERT-large,TSD,rock,15e20406d3a5e0e993e378dd331b43d5.mid,rock/15e20406d3a5e0e993e378dd331b43d5.mid,19.466062545776367,2.1557986736297607
MusicBERT-large,MIDI-Like,rock,161be69513b1d3f5197e85ca24af4012.mid,rock/161be69513b1d3f5197e85ca24af4012.mid,1.3315436840057373,-23.90831184387207
MusicBERT-large,Octuple,rock,161be69513b1d3f5197e85ca24af4012.mid,rock/161be69513b1d3f5197e85ca24af4012.mid,-3.753225088119507,36.51784896850586
MusicBERT-large,REMI,rock,161be69513b1d3f5197e85ca24af4012.mid,rock/161be69513b1d3f5197e85ca24af4012.mid,4.043790817260742,-0.7301090359687805
MusicBERT-large,TSD,rock,161be69513b1d3f5197e85ca24af4012.mid,rock/161be69513b1d3f5197e85ca24af4012.mid,16.363065719604492,-2.050004243850708
MusicBERT-large,MIDI-Like,rock,1677924fe259ee3e061dc4914667da67.mid,rock/1677924fe259ee3e061dc4914667da67.mid,-0.8417481184005737,-40.456809997558594
MusicBERT-large,Octuple,rock,1677924fe259ee3e061dc4914667da67.mid,rock/1677924fe259ee3e061dc4914667da67.mid,-10.769893646240234,26.846424102783203
MusicBERT-large,REMI,rock,1677924fe259ee3e061dc4914667da67.mid,rock/1677924fe259ee3e061dc4914667da67.mid,-5.6028523445129395,3.747499704360962
MusicBERT-large,TSD,rock,1677924fe259ee3e061dc4914667da67.mid,rock/1677924fe259ee3e061dc4914667da67.mid,27.404224395751953,-4.1544084548950195
MusicBERT-large,MIDI-Like,rock,16949f01328a724d8ec5263a93518469.mid,rock/16949f01328a724d8ec5263a93518469.mid,-3.600099563598633,-32.308650970458984
MusicBERT-large,Octuple,rock,16949f01328a724d8ec5263a93518469.mid,rock/16949f01328a724d8ec5263a93518469.mid,6.146451473236084,24.44565773010254
MusicBERT-large,REMI,rock,16949f01328a724d8ec5263a93518469.mid,rock/16949f01328a724d8ec5263a93518469.mid,-6.982357501983643,-0.5191870331764221
MusicBERT-large,TSD,rock,16949f01328a724d8ec5263a93518469.mid,rock/16949f01328a724d8ec5263a93518469.mid,27.661054611206055,-1.6740251779556274
MusicBERT-large,MIDI-Like,rock,16e9f298d98f7b6c818a2b635653801b.mid,rock/16e9f298d98f7b6c818a2b635653801b.mid,2.8128838539123535,-40.86529541015625
MusicBERT-large,Octuple,rock,16e9f298d98f7b6c818a2b635653801b.mid,rock/16e9f298d98f7b6c818a2b635653801b.mid,5.0864176750183105,28.979429244995117
MusicBERT-large,REMI,rock,16e9f298d98f7b6c818a2b635653801b.mid,rock/16e9f298d98f7b6c818a2b635653801b.mid,-36.9210319519043,1.6084063053131104
MusicBERT-large,TSD,rock,16e9f298d98f7b6c818a2b635653801b.mid,rock/16e9f298d98f7b6c818a2b635653801b.mid,21.012670516967773,-6.8831000328063965
MusicBERT-large,MIDI-Like,rock,171882302c5f462b60b045f06578aa2b.mid,rock/171882302c5f462b60b045f06578aa2b.mid,-6.10512638092041,-29.403854370117188
MusicBERT-large,Octuple,rock,171882302c5f462b60b045f06578aa2b.mid,rock/171882302c5f462b60b045f06578aa2b.mid,-3.6192328929901123,25.279321670532227
MusicBERT-large,REMI,rock,171882302c5f462b60b045f06578aa2b.mid,rock/171882302c5f462b60b045f06578aa2b.mid,-29.399484634399414,0.6906006336212158
MusicBERT-large,TSD,rock,171882302c5f462b60b045f06578aa2b.mid,rock/171882302c5f462b60b045f06578aa2b.mid,29.78093147277832,-1.0664706230163574
MusicBERT-large,MIDI-Like,rock,17287d4ab1d17f711f56b133d2cb875d.mid,rock/17287d4ab1d17f711f56b133d2cb875d.mid,-5.81690788269043,-20.689350128173828
MusicBERT-large,Octuple,rock,17287d4ab1d17f711f56b133d2cb875d.mid,rock/17287d4ab1d17f711f56b133d2cb875d.mid,-6.429513454437256,32.560245513916016
MusicBERT-large,REMI,rock,17287d4ab1d17f711f56b133d2cb875d.mid,rock/17287d4ab1d17f711f56b133d2cb875d.mid,-25.21898078918457,0.16531284153461456
