cov_method,tokenizer,model,remove_velocity,hard_quantization,pair,repeat,fmd,nfmd_trace
basic_shrinkage,REMI,CLaMP-2,True,True,jazz_vs_country,4,0.09736555888697196,0.1431783209658707
basic_shrinkage,REMI,CLaMP-2,True,True,electronic_vs_country,0,0.11981155277142996,0.15498762404074434
basic_shrinkage,REMI,CLaMP-2,True,True,electronic_vs_country,1,0.11136669510745145,0.14088046618395386
basic_shrinkage,REMI,CLaMP-2,True,True,electronic_vs_country,2,0.13051501400287469,0.16400885995347766
basic_shrinkage,REMI,CLaMP-2,True,True,electronic_vs_country,3,0.13915393851544744,0.17771677409949652
basic_shrinkage,REMI,CLaMP-2,True,True,electronic_vs_country,4,0.12387323754668567,0.16040617835183038
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_jazz,0,5.596493719805885,0.16535504832079936
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_jazz,1,5.662614142339347,0.16635784451020807
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_jazz,2,5.782824746615972,0.17011759942220378
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_jazz,3,5.819681710057711,0.17035700145048593
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_jazz,4,5.492341665572532,0.16538132669345065
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_electronic,0,6.123688448096708,0.16418665018974574
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_electronic,1,5.814891313526321,0.15823506715310007
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_electronic,2,5.86239893781066,0.1520745128313021
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_electronic,3,6.037330237692487,0.1594413590567787
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_electronic,4,6.081632604610938,0.15943550522737285
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_country,0,5.7347017137972145,0.19517015731878512
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_country,1,6.131277708246259,0.20157797118991205
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_country,2,5.859567812260181,0.18835487010942956
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_country,3,5.909357827404637,0.1932490712511748
basic_shrinkage,REMI,MusicBERT,False,False,rock_vs_country,4,6.197580005099468,0.19988703392947704
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_electronic,0,6.21084901962648,0.1781869038673067
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_electronic,1,6.276054940349454,0.177382819531913
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_electronic,2,5.7623645708363185,0.16550932290131923
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_electronic,3,6.371418071793769,0.17792628861366896
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_electronic,4,6.5237533028848915,0.1851038217288071
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_country,0,5.257428427532496,0.19295404832477925
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_country,1,4.93326123139601,0.17290552000687903
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_country,2,5.39905148905428,0.19166939715765485
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_country,3,4.811541492513264,0.17037454046545772
basic_shrinkage,REMI,MusicBERT,False,False,jazz_vs_country,4,5.17432996748316,0.183577804084222
basic_shrinkage,REMI,MusicBERT,False,False,electronic_vs_country,0,7.50094159189031,0.22664127776628804
basic_shrinkage,REMI,MusicBERT,False,False,electronic_vs_country,1,7.135753257221673,0.21923282074551992
basic_shrinkage,REMI,MusicBERT,False,False,electronic_vs_country,2,7.348704253742348,0.23180824896460453
basic_shrinkage,REMI,MusicBERT,False,False,electronic_vs_country,3,7.310753590485934,0.225392183850072
basic_shrinkage,REMI,MusicBERT,False,False,electronic_vs_country,4,7.341349398129168,0.2330224833044124
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_jazz,0,4.330948955915908,0.14457362486121003
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_jazz,1,4.511905069483056,0.14792965663677093
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_jazz,2,4.4554773541652075,0.15087620188813503
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_jazz,3,4.301028375164723,0.14027904489878723
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_jazz,4,4.637043898344551,0.15140118461203303
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_electronic,0,5.339830335352232,0.15124298506361245
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_electronic,1,5.217096281095703,0.14934553773671116
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_electronic,2,5.189715488682438,0.14886499200368467
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_electronic,3,5.4073891600101796,0.15692759733540693
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_electronic,4,5.654211633717175,0.1645696452008846
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_country,0,4.6002131157513695,0.1663770716177001
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_country,1,4.673498165695026,0.16606245605401326
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_country,2,4.774135098980516,0.17994399495164312
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_country,3,4.988326355153422,0.1772823482241851
basic_shrinkage,REMI,MusicBERT,True,True,rock_vs_country,4,4.6128785726829555,0.16263933797441277
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_electronic,0,5.381492379876441,0.1700047096380088
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_electronic,1,5.534888236897572,0.17215641142022145
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_electronic,2,4.941659002527931,0.155857907873761
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_electronic,3,5.22060557055844,0.1598051416924375
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_electronic,4,5.08914429368658,0.16124072693119706
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_country,0,4.123825713575258,0.16374847955480362
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_country,1,4.208316309410343,0.16682952751796984
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_country,2,4.055341292621776,0.1651834342220639
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_country,3,4.031113681920587,0.15571634446199947
basic_shrinkage,REMI,MusicBERT,True,True,jazz_vs_country,4,4.041850264011579,0.16110852824201125
basic_shrinkage,REMI,MusicBERT,True,True,electronic_vs_country,0,6.864603349782982,0.23916986301138005
basic_shrinkage,REMI,MusicBERT,True,True,electronic_vs_country,1,6.12078009138931,0.2073079514782288
basic_shrinkage,REMI,MusicBERT,True,True,electronic_vs_country,2,6.940829923964451,0.22466979641630078
basic_shrinkage,REMI,MusicBERT,True,True,electronic_vs_country,3,6.588710959377881,0.2197887314440335
basic_shrinkage,REMI,MusicBERT,True,True,electronic_vs_country,4,6.016083645137815,0.2107102231705044
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_jazz,0,0.011421341538204621,0.10206986749712472
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_jazz,1,0.014433901543866645,0.1315083045852166
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_jazz,2,0.010940316247237347,0.09991748959289047
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_jazz,3,0.01240626710022319,0.10982665289678643
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_jazz,4,0.01212845293829412,0.10626246540648944
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_electronic,0,0.00959659403182378,0.12616589746678997
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_electronic,1,0.00895715961074639,0.12863530791513839
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_electronic,2,0.0076552365856900895,0.10956967399222214
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_electronic,3,0.01072139803623734,0.14782657931277052
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_electronic,4,0.007589490037123531,0.10355937317525302
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_country,0,0.007028483545262226,0.09870918561088647
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_country,1,0.007163528025946803,0.09698107943296723
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_country,2,0.0071605707275052,0.09344677099392602
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_country,3,0.006844665959996887,0.09150465313942296
basic_shrinkage,Octuple,CLaMP-2,False,False,rock_vs_country,4,0.005343342414081714,0.07738093007508053
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_electronic,0,0.02065858467419779,0.19715026549583556
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_electronic,1,0.01276527714809092,0.15201700978631458
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_electronic,2,0.01998707706972841,0.2152553096414094
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_electronic,3,0.014096810561990636,0.15118168546061342
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_electronic,4,0.020510265172463876,0.20365136495914135
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_country,0,0.016711815449298895,0.16600554759288083
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_country,1,0.011983326257714505,0.13137125290292706
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_country,2,0.014693662411121688,0.15207404509311773
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_country,3,0.0099433146075662,0.11113990149479278
basic_shrinkage,Octuple,CLaMP-2,False,False,jazz_vs_country,4,0.01941566264288208,0.18354426878456104
basic_shrinkage,Octuple,CLaMP-2,False,False,electronic_vs_country,0,0.008390887916926992,0.12344274777609894
basic_shrinkage,Octuple,CLaMP-2,False,False,electronic_vs_country,1,0.007386000317258334,0.11889778980131169
basic_shrinkage,Octuple,CLaMP-2,False,False,electronic_vs_country,2,0.00892003582378062,0.13042036506433122
basic_shrinkage,Octuple,CLaMP-2,False,False,electronic_vs_country,3,0.008724631231405378,0.12601478379789477
basic_shrinkage,Octuple,CLaMP-2,False,False,electronic_vs_country,4,0.008896552807256153,0.13269602294633867
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_jazz,0,0.007671215004048659,0.08171809198116754
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_jazz,1,0.007254148443029684,0.07227820322422751
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_jazz,2,0.007847942304089861,0.09010938917602818
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_jazz,3,0.007261284976232102,0.07800962563719768
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_jazz,4,0.009346331769255312,0.10337542124968052
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_electronic,0,0.009893835945723212,0.12943597017080008
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_electronic,1,0.008791628179724509,0.12005073900435097
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_electronic,2,0.008305415527278148,0.11942519407691986
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_electronic,3,0.009664610855934869,0.12810550879396299
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_electronic,4,0.010767240663183936,0.1602473650215908
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_country,0,0.005761901806172698,0.08105356926576257
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_country,1,0.007270686235213042,0.10402067228145195
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_country,2,0.00865602692256473,0.11605385722475511
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_country,3,0.006684285172863708,0.09380322377266245
basic_shrinkage,Octuple,CLaMP-2,True,True,rock_vs_country,4,0.007344990195616519,0.09864085184985207
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_electronic,0,0.016765877272338997,0.18388064054514397
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_electronic,1,0.012931068228573123,0.15361258818951207
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_electronic,2,0.00873403142521853,0.12125039087759613
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_electronic,3,0.011989379850685156,0.1470473630184314
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_electronic,4,0.01615064090422641,0.17388597599543165
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_country,0,0.012811956850722006,0.15523881784433344
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_country,1,0.010482749752907639,0.11447610120792032
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_country,2,0.007784039373125329,0.09476895654885449
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_country,3,0.011021955654134635,0.12420498356591604
basic_shrinkage,Octuple,CLaMP-2,True,True,jazz_vs_country,4,0.007824259504256414,0.09070699215472162
basic_shrinkage,Octuple,CLaMP-2,True,True,electronic_vs_country,0,0.009102559082667605,0.13906822946970965
basic_shrinkage,Octuple,CLaMP-2,True,True,electronic_vs_country,1,0.010407907213581119,0.16332048676558367
basic_shrinkage,Octuple,CLaMP-2,True,True,electronic_vs_country,2,0.01041442011763874,0.15953709158500923
basic_shrinkage,Octuple,CLaMP-2,True,True,electronic_vs_country,3,0.008679005282423824,0.13178415995593487
basic_shrinkage,Octuple,CLaMP-2,True,True,electronic_vs_country,4,0.008508728183839687,0.12912867637354136
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_jazz,0,5.741798318555205,0.107124146466415
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_jazz,1,5.893738462832374,0.11060712316379558
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_jazz,2,6.406868113800009,0.11855133916852426
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_jazz,3,5.627796758262498,0.10650671452612616
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_jazz,4,5.853797420946236,0.11007398752064873
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_electronic,0,6.334545058809077,0.1149941718113382
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_electronic,1,6.524982572580868,0.11530018134190773
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_electronic,2,7.029169057578336,0.12605287750675914
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_electronic,3,6.865204463221218,0.12472783547585739
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_electronic,4,6.97195099027509,0.12272135458512912
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_country,0,5.875198226914492,0.120743534647899
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_country,1,6.029807593209448,0.12756876430369668
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_country,2,5.749233661897449,0.11332367911900178
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_country,3,5.8199059591037425,0.11950301165237591
basic_shrinkage,Octuple,MusicBERT,False,False,rock_vs_country,4,6.586221582375103,0.13348188356059207
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_electronic,0,8.628077819604776,0.1627476048566723
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_electronic,1,10.21000554506324,0.19394318731500693
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_electronic,2,9.880278568389045,0.1848043858399782
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_electronic,3,9.825767087958262,0.18247135503482795
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_electronic,4,9.558026942458753,0.18141241858990995
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_country,0,5.6372579191590475,0.12598825958388365
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_country,1,5.557378758495588,0.11997852322666695
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_country,2,6.591157470423369,0.1416503995875076
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_country,3,5.7270236385681415,0.12589858089394249
basic_shrinkage,Octuple,MusicBERT,False,False,jazz_vs_country,4,6.052199605404475,0.13137861748158206
basic_shrinkage,Octuple,MusicBERT,False,False,electronic_vs_country,0,8.730401179845146,0.1778432966811288
basic_shrinkage,Octuple,MusicBERT,False,False,electronic_vs_country,1,8.754818219948369,0.17822764143291253
basic_shrinkage,Octuple,MusicBERT,False,False,electronic_vs_country,2,8.96772109329153,0.18127852867792524
basic_shrinkage,Octuple,MusicBERT,False,False,electronic_vs_country,3,8.842628301607142,0.18018261478461664
basic_shrinkage,Octuple,MusicBERT,False,False,electronic_vs_country,4,8.859485478163528,0.18380761779920873
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_jazz,0,5.988698435726029,0.10950308607693618
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_jazz,1,6.348600390596886,0.11455437408253433
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_jazz,2,5.768214451790286,0.10598033807976982
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_jazz,3,6.595049225297707,0.12409697536564258
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_jazz,4,5.949153861478052,0.11000608232244206
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_electronic,0,7.71063306505841,0.13435616765161096
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_electronic,1,7.069408708149297,0.12221689856747632
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_electronic,2,7.068293133013789,0.12643247812175473
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_electronic,3,7.553943491566592,0.13248320863812646
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_electronic,4,6.615910462661901,0.11790914088583261
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,0,5.15771322387652,0.10182185407795807
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,1,5.288819909659445,0.10261095461918807
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,2,5.3577432709114206,0.10601420858193271
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,3,5.816625033376148,0.1143701105416166
basic_shrinkage,Octuple,MusicBERT,True,True,rock_vs_country,4,5.091683695578524,0.09830414288093357
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,0,9.509639042264837,0.170533201566926
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,1,10.080642218075816,0.17639857768205883
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,2,9.254398048547088,0.163004335475357
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,3,10.002830244421851,0.17769985595734214
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_electronic,4,10.131228474761642,0.18035912306715998
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,0,6.2507680875451115,0.12606595590231728
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,1,5.562407397793791,0.10948323084331799
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,2,5.405059568269735,0.10735854961138451
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,3,6.141167869639503,0.12205872349783543
basic_shrinkage,Octuple,MusicBERT,True,True,jazz_vs_country,4,5.388684448116457,0.10567913825322413
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,0,8.750209184284913,0.1663740515917288
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,1,8.930373524702425,0.17124776447893555
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,2,8.530148328320415,0.16095716944546662
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,3,8.850467798912057,0.17060691238810577
basic_shrinkage,Octuple,MusicBERT,True,True,electronic_vs_country,4,8.121203634356213,0.15809678452462017
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,0,0.09589229108168928,0.11045991411733377
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,1,0.10087716541241387,0.11548740788632843
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,2,0.10097479414442301,0.11493624017507248
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,3,0.09242637994859826,0.1038894278759412
oas,REMI,CLaMP-2,False,False,rock_vs_jazz,4,0.11048990127443625,0.12516615456395594
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,0,0.09431045381619496,0.10170619392526428
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,1,0.09852349099577173,0.10264473063294272
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,2,0.09455203445843652,0.10244955903736808
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,3,0.10068912689278897,0.10698990763054234
oas,REMI,CLaMP-2,False,False,rock_vs_electronic,4,0.10431693803912179,0.11101266153854504
oas,REMI,CLaMP-2,False,False,rock_vs_country,0,0.13129278326067328,0.1410537141776079
oas,REMI,CLaMP-2,False,False,rock_vs_country,1,0.1333779550319001,0.14290001410080994
oas,REMI,CLaMP-2,False,False,rock_vs_country,2,0.13480276444387296,0.14373904193966436
oas,REMI,CLaMP-2,False,False,rock_vs_country,3,0.14989433933624552,0.16486484653389274
oas,REMI,CLaMP-2,False,False,rock_vs_country,4,0.15466238292903234,0.16640357775289405
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,0,0.10720537453949275,0.11952113239373734
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,1,0.107963211251766,0.11957841121588024
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,2,0.10215422836695831,0.1160850822807202
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,3,0.09176616323280573,0.10444711345896451
oas,REMI,CLaMP-2,False,False,jazz_vs_electronic,4,0.10102616685585675,0.1098415853199566
oas,REMI,CLaMP-2,False,False,jazz_vs_country,0,0.1497786669719321,0.1722686403786084
oas,REMI,CLaMP-2,False,False,jazz_vs_country,1,0.1529527614236963,0.17618979838667773
oas,REMI,CLaMP-2,False,False,jazz_vs_country,2,0.14677885277223846,0.17000032806534585
oas,REMI,CLaMP-2,False,False,jazz_vs_country,3,0.18401994643216946,0.21223282318786443
oas,REMI,CLaMP-2,False,False,jazz_vs_country,4,0.134561314297738,0.1508541735178599
oas,REMI,CLaMP-2,False,False,electronic_vs_country,0,0.15685447605271308,0.17099525616091463
oas,REMI,CLaMP-2,False,False,electronic_vs_country,1,0.15344491310201558,0.16048505312800077
oas,REMI,CLaMP-2,False,False,electronic_vs_country,2,0.15193906818456626,0.15865163780825337
oas,REMI,CLaMP-2,False,False,electronic_vs_country,3,0.137535622760667,0.14769372972802122
oas,REMI,CLaMP-2,False,False,electronic_vs_country,4,0.14977322389796432,0.15987901110649844
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,0,0.15668971011145405,0.20810073310678792
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,1,0.1424629738708615,0.1823903239140906
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,2,0.15511461066454657,0.1937681506818207
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,3,0.1498352735648527,0.1891211356314204
oas,REMI,CLaMP-2,True,True,rock_vs_jazz,4,0.12440552404507843,0.15967504876271016
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,0,0.08306784347158802,0.09399857054817551
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,1,0.08405133141194976,0.10014708309385409
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,2,0.0932846221574507,0.10235853417212885
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,3,0.09137020904291737,0.10768033496183413
oas,REMI,CLaMP-2,True,True,rock_vs_electronic,4,0.09493040759153426,0.10913631999075814
oas,REMI,CLaMP-2,True,True,rock_vs_country,0,0.0966896293688887,0.12247903740828145
oas,REMI,CLaMP-2,True,True,rock_vs_country,1,0.10500812887863353,0.13538540359857595
oas,REMI,CLaMP-2,True,True,rock_vs_country,2,0.10408874839862736,0.12864994788850456
oas,REMI,CLaMP-2,True,True,rock_vs_country,3,0.10574139643238756,0.13231203496405744
oas,REMI,CLaMP-2,True,True,rock_vs_country,4,0.09034857750762249,0.11564515573883502
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,0,0.16317870158235392,0.2066566921836864
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,1,0.12587125762009166,0.1599921447762785
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,2,0.13027263669611056,0.16529683911185913
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,3,0.1365611526130147,0.1725517664571306
oas,REMI,CLaMP-2,True,True,jazz_vs_electronic,4,0.12463822668168978,0.16113540040573332
oas,REMI,CLaMP-2,True,True,jazz_vs_country,0,0.09620480080212368,0.13830853623207526
oas,REMI,CLaMP-2,True,True,jazz_vs_country,1,0.11651944696623229,0.16789888732456626
oas,REMI,CLaMP-2,True,True,jazz_vs_country,2,0.11741328808310114,0.17182845970247382
oas,REMI,CLaMP-2,True,True,jazz_vs_country,3,0.08934721705703375,0.1354822252783617
oas,REMI,CLaMP-2,True,True,jazz_vs_country,4,0.11663404355437268,0.17126518276383007
oas,REMI,CLaMP-2,True,True,electronic_vs_country,0,0.1264017436478424,0.15802220405050582
oas,REMI,CLaMP-2,True,True,electronic_vs_country,1,0.12504783765667982,0.15900382498112933
oas,REMI,CLaMP-2,True,True,electronic_vs_country,2,0.1182880259364335,0.15097330264707132
oas,REMI,CLaMP-2,True,True,electronic_vs_country,3,0.11445996120688873,0.14631070870065158
oas,REMI,CLaMP-2,True,True,electronic_vs_country,4,0.13940383533428102,0.17496133603257683
oas,REMI,MusicBERT,False,False,rock_vs_jazz,0,5.113534807112728,0.15136838510244138
oas,REMI,MusicBERT,False,False,rock_vs_jazz,1,5.056053282859402,0.14880798329221942
oas,REMI,MusicBERT,False,False,rock_vs_jazz,2,5.077296683916131,0.15305915098324066
oas,REMI,MusicBERT,False,False,rock_vs_jazz,3,5.146288033285387,0.15141189245740125
oas,REMI,MusicBERT,False,False,rock_vs_jazz,4,5.199997289777787,0.1553479549525637
oas,REMI,MusicBERT,False,False,rock_vs_electronic,0,5.270907328740492,0.13887330289117017
oas,REMI,MusicBERT,False,False,rock_vs_electronic,1,5.323294920391206,0.14400781896407092
oas,REMI,MusicBERT,False,False,rock_vs_electronic,2,5.493380566370057,0.14146724388173493
oas,REMI,MusicBERT,False,False,rock_vs_electronic,3,5.667616184864315,0.1494146385486171
oas,REMI,MusicBERT,False,False,rock_vs_electronic,4,5.590798843753831,0.1448263223342745
oas,REMI,MusicBERT,False,False,rock_vs_country,0,5.164659209244778,0.16793472533810377
oas,REMI,MusicBERT,False,False,rock_vs_country,1,5.556884950300905,0.18394594052713306
oas,REMI,MusicBERT,False,False,rock_vs_country,2,5.361214625726014,0.17267759943718866
oas,REMI,MusicBERT,False,False,rock_vs_country,3,5.399620084687477,0.1785697016414493
oas,REMI,MusicBERT,False,False,rock_vs_country,4,5.564923585612142,0.17991604991222063
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,0,5.901128661938891,0.17317076856727914
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,1,5.618619188533341,0.1608952345842075
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,2,5.979180964270974,0.1660066777006729
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,3,5.2433506254804385,0.151644432324447
oas,REMI,MusicBERT,False,False,jazz_vs_electronic,4,5.516497101027319,0.16356495525108397
oas,REMI,MusicBERT,False,False,jazz_vs_country,0,4.578398677191885,0.16444696684667728
oas,REMI,MusicBERT,False,False,jazz_vs_country,1,4.458021585608812,0.16098619312344006
